"FilingID","CIK"
1926760,1550100
1929809,2040021
1926971,1907240
1929992,2005607
1928446,1696076
1930085,1909571
1929611,1455161
1923959,1729303
1930209,1586767
1930277,1640762
1932144,1691766
1932780,1062221
1932780,1536924
1928454,1021926
1930379,1907254
1926973,1775850
1931255,2050974
1932758,1741922
1927958,1632539
1927974,1760540
1927980,1633387
1918910,1463464
1928066,1785445
1928096,1913590
1926424,1532472
1927632,1844897
1926761,1731448
1928327,799646
1928327,709306
1928327,779252
1932148,80887
1932148,1455540
1932185,1976435
1928502,1907327
1932242,1976435
1926344,1849348
1932244,1665198
1927991,1546865
1932274,1926596
1933071,1318011
1932128,811136
1932128,939424
1932128,1034196
1933972,1915315
1933955,1872130
1933973,1211578
1930357,1620275
1934002,1778115
1932406,1551017
1934362,932974
1933189,1908167
1923008,1808195
1922777,1917618
1923157,1484836
1923319,1782624
1923332,1696899
1922451,1926313
1922678,1926456
1923365,1766150
1923867,1843848
1923238,883511
1922051,1427196
1924569,1901275
1924580,2011169
1927882,1653381
1927831,936753
1928650,1977181
1925795,1972750
1928511,1179124
1926735,1332784
1926092,1878979
1929736,1963612
1929735,1034883
1929735,277518
1929763,728612
1929763,65106
1929779,1767699
1929792,2040021
1924731,1913203
1931493,142512
1928098,1308778
1931636,1111797
1931620,1727398
1925282,1965346
1924821,1673962
1922642,1062221
1922642,1536924
1929912,1613331
1930603,1164508
1932032,1600383
1924758,1280604
1924035,1542339
1925449,1743413
1924608,1730787
1925886,1716399
1926043,1800508
1926167,1934339
1926725,1427196
1926726,1844108
1924770,1767611
1927002,1899146
1927034,1908617
1926512,1734493
1927236,1725946
1924508,1741129
1924508,1638331
1924508,1736139
1924508,1736068
1924508,1782437
1924508,1870689
1908871,872573
1918586,1683754
1925264,1218710
1927684,1641866
1927811,1725946
1927094,1830103
1929180,1680365
1930427,1799581
1921215,1729516
1930594,1723021
1923115,1802611
1930628,1923624
1923141,1533457
1922302,884541
1930860,1913243
1930708,1910398
1930919,1657064
1929795,845563
1931039,315030
1931039,91154
1918777,903949
1925634,1792942
1931103,1571556
1927686,1824572
1920050,1720059
1928669,2029680
1926442,1354739
1932840,1844577
1933039,1649451
1923900,1556921
1932665,1905867
1925422,1551867
1927367,166666
1927826,918967
1927826,820694
1931360,1856219
1927385,1351731
1921119,1833140
1925334,1909126
1928457,1844424
1928677,1462245
1933888,1833140
1933904,1801097
1925274,1569148
1932762,855702
1932110,2011593
1932059,1729516
1934009,1962449
1933107,1604488
1934225,1957363
1931408,1591068
1934343,1542280
1926248,1319111
1930738,1905673
1923680,1907528
1924227,1784450
1924005,1387941
1922221,1944664
1923874,1582112
1922755,1700574
1916467,1633516
1927658,1280965
1927658,1355673
1924393,1849336
1927666,1650373
1928557,1911400
1928635,1304229
1928541,1245521
1921790,2041062
1926597,1598340
1929737,1963612
1929807,2040021
1928783,2005607
1928443,1703149
1927988,1966438
1927274,1603466
1923133,1729939
1923774,1545812
1923941,1838226
1923950,1386929
1924028,1696899
1924042,1696899
1926720,1800508
1919182,1843684
1927111,9319
1927228,1837869
1924546,201531
1926225,791540
1929093,1695490
1926469,1962457
1929674,2011219
1923564,1475150
1922417,1621465
1930495,1725362
1933656,1021223
1928833,1729939
1917283,2016832
1929392,1895678
1933748,1587281
1929416,1767343
1930997,2031590
1926272,2008871
1926822,1540867
1924408,1748271
1925003,1977181
1927031,1899146
1927134,814133
1918904,1050068
1927929,1731497
1926604,1535392
1928491,1129770
1928553,151946
1903457,1765595
1928517,938772
1925703,1179392
1925720,1478735
1923911,1816616
1925946,1321194
1931089,1911244
1933321,1733356
1932761,1697953
1927955,1469541
1928556,1587281
1923731,1026873
1923731,1201001
1925331,728100
1921992,1629931
1920083,1103882
1927477,1512024
1930910,1352851
1926397,102909
1930970,2035216
1926364,1836021
1931234,1977181
1926892,1350694
1924221,947529
1924333,1944664
1923208,1844922
1924437,1782624
1922697,1491455
1924530,1720777
1930286,1056108
1929805,912938
1930387,1352851
1930469,1800158
1930465,2009781
1930599,35368
1930609,1385495
1930529,1354120
1926075,1873372
1930653,1838533
1922657,1586767
1923110,1844567
1923140,1728319
1923269,1649451
1923288,1765617
1922656,1569855
1922685,1639071
1922441,1542334
1918342,1410830
1923619,1729854
1923937,1352924
1922929,1403169
1923969,1595124
1923369,1818940
1924063,1910210
1925303,1484205
1925702,786671
1925744,1535775
1925863,1120926
1925864,1142495
1925883,1596053
1925912,1080298
1923713,1427448
1920814,1616461
1925078,1568787
1928087,1278678
1928174,1352864
1932107,1633387
1931922,1577928
1932196,1445065
1930924,1362244
1930924,782124
1932306,2035216
1931035,1055980
1932521,1698218
1931393,1913608
1932639,922127
1924398,1537014
1923706,1546587
1925053,924181
1912555,1686776
1925236,1632222
1925236,1692076
1925236,1712526
1925236,1671508
1925236,1651073
1925236,1776346
1925236,1776348
1925236,1776349
1925236,1919314
1930752,1860719
1910263,2009530
1922364,1043187
1931017,1681113
1931020,1691766
1929670,1569174
1925609,1034883
1925609,277518
1919069,1697360
1924381,1512024
1923817,1418204
1921235,1733173
1925897,1633516
1923155,1904976
1924409,1317784
1925668,1544366
1923949,1602224
1926453,925208
1926453,2010942
1930394,1637241
1932368,884846
1921400,1957363
1924440,1816444
1932440,1452208
1932484,1164062
1928057,2025266
1928503,1599084
1927859,1713697
1926207,1792430
1928688,1653955
1927528,1164062
1932428,1164062
1926237,1082339
1932721,1316580
1932143,1759760
1925872,1730754
1932146,1909319
1931557,1387941
1930447,1956471
1932985,1904477
1933106,1084208
1933106,724743
1931983,1801097
1925986,2007263
1932206,1280782
1933315,1644956
1928652,1843309
1933248,1540867
1933641,1701132
1933666,1593038
1932515,1910312
1930602,1682733
1933727,1755784
1929174,1455253
1930112,1616525
1929977,1327354
1929977,1137352
1929977,1130227
1930145,1633516
1928775,7195
1930610,1629539
1930626,1455176
1930671,1603466
1929486,1633387
1924873,1784450
1910905,1102598
1921576,1962755
1922572,1112520
1924573,1734493
1924987,313028
1925062,1568787
1923879,1902826
1924563,1382303
1925083,1512858
1925307,1218275
1925367,1352851
1925416,1665976
1926410,1800508
1924705,1245521
1924501,1358706
1923773,1754502
1926605,1696136
1928169,1543160
1922191,81238
1922478,1723502
1922516,2001039
1922519,1846789
1922519,1846789
1922228,1245862
1922567,1374182
1922567,1173486
1922573,1322981
1922581,1006249
1922635,1169553
1910078,1455495
1922687,1681113
1918678,1302404
1912912,1845251
1922594,1142941
1922112,884589
1923788,1909089
1923291,1386929
1925174,1007444
1927940,1528593
1927964,786393
1922088,354204
1922090,1463225
1925340,1278678
1906092,1595951
1922458,1824864
1929117,1887492
1929204,1695490
1927234,1699575
1929579,205307
1927394,1910273
1929641,1972750
1927384,791185
1933622,801109007
1933820,1034546
1933822,1034546
1922473,81238
1922434,1245521
1922314,1665198
1922565,1086364
1922547,1007444
1922411,312272
1922411,1333978
1922592,1579409
1922620,1297700
1922622,917129
1922622,936516
1922622,1086363
1919569,1633863
1922648,1737109
1921548,1510848
1922730,1831316
1922500,1008322
1922796,1569532
1922841,1334277
1921286,1694435
1923015,1650150
1925610,81273
1925642,1586052
1925661,1511229
1925671,1800508
1925631,1596053
1925882,215674
1927137,2012134
1923840,1800234
1927460,1800508
1926081,1838226
1927121,1704300
1922260,806097
1927555,1702082
1927166,1846991
1927801,1092524
1927801,853784
1922485,1977181
1922429,315030
1922429,91154
1922402,1670104
1922402,1610946
1922586,1559921
1922603,1717705
1922629,1873372
1922920,948905
1922920,94403
1928842,1535254
1929044,1352526
1924168,1867570
1924766,1535775
1924776,1666733
1925021,1844108
1923976,1665359
1922843,1314404
1924538,199281
1928880,1034883
1928880,277518
1929033,205307
1926956,1825292
1929427,1304229
1929400,887777
1924491,1948780
1929544,1799581
1929627,761908
1929627,1502149
1929680,1665979
1926169,1569866
1919110,1682057
1925622,1801172
1925709,1776082
1922483,1080628
1923647,1899146
1925057,1810089
1922390,1911264
1926783,1910168
1926796,1569866
1926808,1541353
1922946,1740839
1924733,1376501
1926881,159568
1924886,1281084
1921776,922940
1925504,1815217
1927280,201531
1926009,1906539
1918060,1332123
1930936,1962515
1929936,1411268
1931013,1695490
1931111,1632539
1930449,1802107
1931192,1799581
1931248,1315785
1931596,1823172
1929257,1729754
1934115,1626982
1934144,1586767
1934220,1844567
1934087,1325447
1929259,1798485
1922349,1803710
1922349,1826272
1922558,1926446
1922493,1103245
1922366,1009005
1920093,1831316
1922361,1071061
1922198,1766150
1922244,1616525
1922540,1084208
1922540,724743
1921569,801966
1922569,1906805
1922597,1654470
1922612,1169553
1922633,1297700
1922643,1455495
1919278,791185
1920508,1256909
1922389,1556785
1922713,1767107
1922636,1373866
1922636,1409839
1922636,1456738
1922636,1694228
1922636,1553893
1922636,1567130
1922636,1638219
1922636,1653874
1922636,1669929
1922636,1684511
1922636,1707382
1922636,1735428
1922636,1772386
1922636,1805401
1922636,1853582
1922636,1891814
1922636,1896228
1922636,1959905
1922636,2011845
1922636,2011057
1922808,1745945
1912994,1800798
1922864,728100
1922846,1895678
1922871,737844
1922877,1455495
1922950,1600219
1922955,1082045
1922960,780789
1922967,764529
1922997,884589
1922669,1393944
1930303,1680208
1931494,1963612
1931580,1910168
1931778,737844
1925158,1200138
1923134,1811242
1922798,1504941
1925047,2009781
1925297,1337443
1925408,1759803
1925500,20430
1922053,1763454
1929275,1884400
1923165,1831003
1934069,2001461
1931616,1009198
1933384,1730126
1929798,1255435
1934189,2039501
1933959,1696899
1933282,1783778
1930248,1714506
1930868,1908425
1934332,1092524
1934332,853784
1934327,2053653
1933550,1842526
1934406,936753
1931173,1992110
1932207,1665018
1923632,1665198
1922965,780789
1923897,819535
1922821,1377581
1926425,1910183
1929410,702007
1927813,1594540
1929588,1859011
1929631,16453
1927900,317929
1929892,1362244
1929892,782124
1930043,1910984
1926997,1908765
1933807,1600344
1923047,1593688
1918100,1554147
1918100,1172799
1918100,1377633
1918100,1433541
1918100,1534881
1918100,1503245
1918100,1670849
1918100,1698385
1922679,1992344
1923078,1616525
1908964,200401
1908964,1329948
1922447,1004952
1922771,313171
1922452,1616654
1922186,1742418
1924707,58833
1924788,1802225
1923591,2024042
1925185,1499656
1922676,1642246
1925349,80164150
1923954,1568540
1926502,80887
1926502,1455540
1927291,1845251
1928320,1716659
1929211,1985274
1928964,1586767
1930380,1586767
1930565,1105005
1930588,1630052
1930532,1568899
1929143,2016904
1931399,1352526
1923863,1794153
1922640,1803848
1922743,1717906
1924612,1462245
1926506,1452208
1930417,1843590
1931490,1342396
1927697,1733356
