"FilingID","Country/Authority"
1976991,"Netherlands - The Netherlands Authority for the Financial Markets"
1977036,"Ireland -  Central Bank of Ireland"
1979208,"Canada - Saskatchewan Financial Services Commission"
1979208,"Canada - Alberta Securities Commission"
1979208,"Canada - British Columbia Securities Commission"
1979208,"Canada - Manitoba Securities Commission"
1979208,"Canada - Nova Scotia Securities Commission"
1979208,"Canada - Ontario Securities Commission"
1979208,"Canada - Quebec, Financial Markets Authority"
1979208,"Canada - New Brunswick Securities Commission"
1979208,"Canada - Prince Edward Island, Securities Office"
1979208,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1979173,"Switzerland - Swiss Financial Market Supervisory Authority"
1979173,"Israel - Israel Securities Authority"
1979039,"India - Securities and Exchange Board of India"
1979018,"Cayman Islands - Cayman Islands Monetary Authority"
1979018,"United Kingdom - Financial Conduct Authority"
1977778,"Singapore - Monetary Authority of Singapore"
1977778,"Other: PEOPLE'S REPUBLIC OF CHINA - CHINA BANKING AND INSURANCE REGULATORY COMMISSION"
1977778,"United Kingdom - Prudential Regulation Authority"
1977778,"Other: JAPAN - JAPAN INVESTMENT ADVISERS ASSOCIATION"
1977778,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1977778,"United Kingdom - Financial Conduct Authority"
1977778,"Japan - Financial Services Agency"
1977778,"Other: HONG KONG - HONG KONG MONETARY AUTHORITY"
1977308,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1977308,"China, People's Republic of - China Securities Regulatory Commission "
1977308,"Japan - Financial Services Agency"
1977308,"Ireland -  Central Bank of Ireland"
1983682,"Sweden - Swedish Financial Supervisory Authority"
1981454,"Australia - Australian Securities and Investments Commission"
1981454,"Hong Kong - Securities and Futures Commission"
1981454,"Ireland -  Central Bank of Ireland"
1982620,"Other: ABU DHABI GLOBAL MARKET (ADGM) FINANCIAL SERVICES REGULATORY AUTHORITY (FSRA)"
1981505,"India - Securities and Exchange Board of India"
1980006,"Canada - Ontario Securities Commission"
1980503,"Other: REGISTERED WITH THE COMMERCIAL OFFICE IN GERMANY, GEWERBEAMT HEIDELBERG AND IHK"
1977814,"United Kingdom - Financial Conduct Authority"
1977814,"Australia - Australian Securities and Investments Commission"
1977451,"Bermuda - Bermuda Monetary Authority"
1976067,"Singapore - Monetary Authority of Singapore"
1977990,"Other: NORWAY - THE FINANCIAL SUPERVISORY AUTHORITY OF NORWAY"
1977990,"Australia - Australian Securities and Investments Commission"
1977509,"United Kingdom - Financial Conduct Authority"
1961783,"Singapore - Monetary Authority of Singapore"
1966353,"Singapore - Monetary Authority of Singapore"
1966353,"Canada - Alberta Securities Commission"
1966353,"Canada - British Columbia Securities Commission"
1966353,"Canada - Manitoba Securities Commission"
1966353,"Canada - Nova Scotia Securities Commission"
1966353,"Canada - Quebec, Financial Markets Authority"
1966353,"Canada - Saskatchewan Financial Services Commission"
1966353,"United Kingdom - Financial Conduct Authority"
1966353,"Canada - Ontario Securities Commission"
1978152,"United Kingdom - Financial Conduct Authority"
1970904,"Canada - Ontario Securities Commission"
1970904,"Canada - Alberta Securities Commission"
1970904,"Canada - British Columbia Securities Commission"
1970904,"Canada - Manitoba Securities Commission"
1970904,"Canada - Nova Scotia Securities Commission"
1970904,"Canada - Quebec, Financial Markets Authority"
1970904,"Ireland -  Central Bank of Ireland"
1965243,"Mauritius, Republic of - Financial Services Commission"
1965243,"United Kingdom - Financial Conduct Authority"
1978821,"Other: REGISTERED WITH THE COMMERCIAL OFFICE IN GERMANY, GEWERBEAMT HEIDELBERG AND IHK"
1969392,"Canada - Quebec, Financial Markets Authority"
1969392,"Canada - British Columbia Securities Commission"
1969392,"Canada - Ontario Securities Commission"
1969392,"Canada - Alberta Securities Commission"
1974431,"Canada - Manitoba Securities Commission"
1974431,"Canada - New Brunswick Securities Commission"
1974431,"Canada - British Columbia Securities Commission"
1974431,"Canada - Prince Edward Island, Securities Office"
1974431,"Canada - Quebec, Financial Markets Authority"
1974431,"Canada - Saskatchewan Financial Services Commission"
1974431,"Canada - Alberta Securities Commission"
1974431,"Canada - Nova Scotia Securities Commission"
1974431,"Canada - Ontario Securities Commission"
1974431,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1973373,"Belgium - Banking, Finance and Insurance Commission"
1973373,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1981589,"Singapore - Monetary Authority of Singapore"
1981683,"Canada - Manitoba Securities Commission"
1981683,"Canada - Alberta Securities Commission"
1981683,"Australia - Australian Securities and Investments Commission"
1981683,"Canada - Ontario Securities Commission"
1981683,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1981683,"Canada - Saskatchewan Financial Services Commission"
1981683,"Canada - British Columbia Securities Commission"
1981683,"Canada - Quebec, Financial Markets Authority"
1981706,"Canada - Manitoba Securities Commission"
1981706,"Canada - Alberta Securities Commission"
1981706,"Australia - Australian Securities and Investments Commission"
1981706,"Canada - Ontario Securities Commission"
1981706,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1981706,"Canada - Saskatchewan Financial Services Commission"
1981706,"Canada - British Columbia Securities Commission"
1981706,"Canada - Quebec, Financial Markets Authority"
1975295,"Other: TURKS & CAICOS FINANCIAL SERVICES COMMISSION"
1975295,"Canada - Ontario Securities Commission"
1964249,"Jersey - Jersey Financial Services Commission"
1982961,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1982961,"China, People's Republic of - China Securities Regulatory Commission "
1982961,"Singapore - Monetary Authority of Singapore"
1962027,"Hong Kong - Securities and Futures Commission"
1980842,"Canada - Ontario Securities Commission"
1978885,"Singapore - Monetary Authority of Singapore"
1980510,"Canada - Ontario Securities Commission"
1970944,"Switzerland - Swiss Financial Market Supervisory Authority"
1976153,"Cayman Islands - Cayman Islands Monetary Authority"
1984854,"Canada - British Columbia Securities Commission"
1984854,"Canada - Ontario Securities Commission"
1984854,"Canada - Quebec, Financial Markets Authority"
1984854,"Canada - Manitoba Securities Commission"
1976917,"Canada - Ontario Securities Commission"
1973223,"Cayman Islands - Cayman Islands Monetary Authority"
1973223,"Other: FINANCIAL SERVICES REGULATORY AUTHORITY (FSRA) ABU DHABI GLOBAL MARKETS"
1976995,"Ireland -  Central Bank of Ireland"
1977028,"Ireland -  Central Bank of Ireland"
1976816,"United Kingdom - Financial Conduct Authority"
1977038,"Ireland -  Central Bank of Ireland"
1956314,"United Kingdom - Financial Conduct Authority"
1969615,"United Kingdom - Financial Conduct Authority"
1976628,"Canada - Quebec, Financial Markets Authority"
1976628,"Canada - Ontario Securities Commission"
1976628,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1976628,"Canada - British Columbia Securities Commission"
1977152,"United Kingdom - Financial Conduct Authority"
1977170,"Ireland -  Central Bank of Ireland"
1977269,"Ireland -  Central Bank of Ireland"
1977269,"Australia - Australian Securities and Investments Commission"
1978269,"Canada - Alberta Securities Commission"
1978269,"Canada - Manitoba Securities Commission"
1978269,"Canada - British Columbia Securities Commission"
1978269,"Canada - Saskatchewan Financial Services Commission"
1978269,"Canada - Nova Scotia Securities Commission"
1978269,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1978269,"Canada - Northwest Territories, Office of the Registrar of Securities"
1978269,"Canada - Ontario Securities Commission"
1978269,"Canada - Nunavut, Registrar of Securities"
1978269,"Canada - Prince Edward Island, Securities Office"
1978269,"Canada - New Brunswick Securities Commission"
1978269,"Canada - Yukon Territories, Registrar of Securities"
1978269,"Canada - Quebec, Financial Markets Authority"
1978812,"India - Securities and Exchange Board of India"
1942116,"United Kingdom - Financial Conduct Authority"
1942116,"Australia - Australian Securities and Investments Commission"
1979093,"United Kingdom - Financial Conduct Authority"
1975340,"India - Securities and Exchange Board of India"
1975299,"Australia - Australian Securities and Investments Commission"
1975490,"Hong Kong - Securities and Futures Commission"
1975490,"Bermuda - Bermuda Monetary Authority"
1975538,"Cayman Islands - Cayman Islands Monetary Authority"
1980328,"Netherlands - The Netherlands Authority for the Financial Markets"
1980328,"Other: BELGIUM - FINANCIAL SERVICES AND MARKETS AUTHORITY"
1980383,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1975716,"China, People's Republic of - China Securities Regulatory Commission "
1975938,"Ireland -  Central Bank of Ireland"
1980182,"United Kingdom - Financial Conduct Authority"
1978062,"Canada - Ontario Securities Commission"
1982898,"Other: NORWAY - THE FINANCIAL SUPERVISORY AUTHORITY OF NORWAY"
1982898,"Australia - Australian Securities and Investments Commission"
1977919,"Other: REGISTERED WITH THE COMMERCIAL OFFICE IN GERMANY, GEWERBEAMT HEIDELBERG AND IHK"
1975557,"United Kingdom - Financial Conduct Authority"
1978318,"Other: NORWAY - THE FINANCIAL SUPERVISORY AUTHORITY OF NORWAY"
1978318,"Australia - Australian Securities and Investments Commission"
1978466,"Hong Kong - Securities and Futures Commission"
1976594,"United Kingdom - Financial Conduct Authority"
1978243,"Other: UNITED ARAB EMIRATES - DUBAI FINANCIAL SERVICES AUTHORITY"
1985425,"France - Financial Markets Authority"
1985572,"Other: ABU DHABI GLOBAL MARKET (ADGM) FINANCIAL SERVICES REGULATORY AUTHORITY (FSRA)"
1976580,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1976580,"Canada - British Columbia Securities Commission"
1976580,"Canada - Alberta Securities Commission"
1976580,"Canada - Ontario Securities Commission"
1976580,"Canada - Quebec, Financial Markets Authority"
1975777,"Japan - Financial Services Agency"
1975777,"Other: SOUTH KOREA - FINANCIAL SERVICES COMMISSION/FINANCIAL SUPERVISORY SERVICE"
1976987,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1976987,"Ireland -  Central Bank of Ireland"
1977044,"Ireland -  Central Bank of Ireland"
1976941,"Switzerland - Swiss Financial Market Supervisory Authority"
1977020,"Other: FINANCIAL SERVICES REGULATORY AUTHORITY OF THE ABU DHABI GLOBAL MARKET, UNITED ARAB EMIRATES"
1977156,"Hong Kong - Securities and Futures Commission"
1977156,"India - Securities and Exchange Board of India"
1977156,"Singapore - Monetary Authority of Singapore"
1978073,"India - Securities and Exchange Board of India"
1978073,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1977115,"United Kingdom - Financial Conduct Authority"
1977115,"Canada - Ontario Securities Commission"
1977115,"Canada - British Columbia Securities Commission"
1977115,"Canada - Quebec, Financial Markets Authority"
1977115,"Canada - New Brunswick Securities Commission"
1977103,"Canada - Yukon Territories, Registrar of Securities"
1977103,"Canada - Nova Scotia Securities Commission"
1977103,"Canada - Saskatchewan Financial Services Commission"
1977103,"Other: CANADA - QUEBEC, AUTORITÉ DES MARCHÉS FINANCIERS"
1977103,"Canada - Ontario Securities Commission"
1977103,"Canada - Manitoba Securities Commission"
1977103,"Canada - New Brunswick Securities Commission"
1977103,"Canada - Alberta Securities Commission"
1977103,"Canada - British Columbia Securities Commission"
1977103,"Canada - Northwest Territories, Office of the Registrar of Securities"
1977103,"Canada - Nunavut, Registrar of Securities"
1977103,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1977103,"Canada - Prince Edward Island, Securities Office"
1985678,"United Kingdom - Financial Conduct Authority"
1985678,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1985678,"Other: MALTA FINANCIAL SERVICES AUTHORITY"
1977279,"Cayman Islands - Cayman Islands Monetary Authority"
1975673,"Japan - Financial Services Agency"
1975673,"United Kingdom - Financial Conduct Authority"
1975673,"Singapore - Monetary Authority of Singapore"
1975673,"Hong Kong - Securities and Futures Commission"
1975673,"Canada - Ontario Securities Commission"
1975673,"Canada - Quebec, Financial Markets Authority"
1975673,"Dubai - Dubai Financial Services Authority"
1976491,"United Kingdom - Financial Conduct Authority"
1976491,"Ireland -  Central Bank of Ireland"
1986033,"Other: FINANCIAL SERVICES REGULATORY AUTHORITY OF THE ABU DHABI GLOBAL MARKET, UNITED ARAB EMIRATES"
1986066,"United Kingdom - Financial Conduct Authority"
1986032,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1977842,"United Kingdom - Financial Conduct Authority"
1982180,"United Kingdom - Financial Conduct Authority"
1982242,"Canada - Alberta Securities Commission"
1982242,"Canada - British Columbia Securities Commission"
1982242,"Canada - Ontario Securities Commission"
1982242,"Canada - Quebec, Financial Markets Authority"
1981503,"India - Securities and Exchange Board of India"
1983266,"India - Securities and Exchange Board of India"
1978482,"Ireland -  Central Bank of Ireland"
1978496,"Japan - Financial Services Agency"
1978398,"Switzerland - Swiss Financial Market Supervisory Authority"
1983226,"India - Securities and Exchange Board of India"
1976521,"United Kingdom - Financial Conduct Authority"
1983796,"United Kingdom - Financial Conduct Authority"
1983340,"Canada - Ontario Securities Commission"
1982554,"Japan - Financial Services Agency"
1982554,"Bahamas - Securities Commission of the Bahamas"
1982554,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1985384,"Other: AOOS - SCHWEIZERISCHE AKTIENGESELLSCHAFT FÜR AUFSICHT (A SWISS COMPANY LIMITED BY SHARES FOR SUPERVISION)"
1985384,"Switzerland - Swiss Financial Market Supervisory Authority"
1982669,"Canada - Alberta Securities Commission"
1982669,"Canada - British Columbia Securities Commission"
1982669,"Canada - Manitoba Securities Commission"
1982669,"Canada - New Brunswick Securities Commission"
1982669,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1982669,"Canada - Nova Scotia Securities Commission"
1982669,"Canada - Ontario Securities Commission"
1982669,"Canada - Prince Edward Island, Securities Office"
1982669,"Canada - Quebec, Financial Markets Authority"
1982669,"Canada - Saskatchewan Financial Services Commission"
1982669,"Canada - Yukon Territories, Registrar of Securities"
1985459,"United Kingdom - Financial Conduct Authority"
1983964,"Other: AUSTRIA / FINANCIAL MARKET SUPERVISION AUSTRIA"
1983964,"Germany - German Federal Financial Supervisory Agency"
1983964,"Other: ITALY / THE COMMISSIONE NAZIONALE PER LE SOCIETÀ E LA BORSA (CONSOB)"
1983964,"Sweden - Swedish Financial Supervisory Authority"
1983964,"Other: FRANCE / AUTORITÉ DE CONTRÔLE PRUDENTIEL ET DE RÉSOLUTION (ACPR) AT THE BANQUE DE FRANCE"
1983964,"Spain - National Commission of Securities Markets"
1983964,"Other: NETHERLANDS / AFM"
1977449,"Canada - Ontario Securities Commission"
1986401,"Japan - Financial Services Agency"
1986402,"United Kingdom - Financial Conduct Authority"
1986402,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1986402,"Dubai - Dubai Financial Services Authority"
1984869,"United Kingdom - Financial Conduct Authority"
1981525,"Canada - Alberta Securities Commission"
1981525,"Canada - British Columbia Securities Commission"
1981525,"Canada - Ontario Securities Commission"
1981525,"Canada - Quebec, Financial Markets Authority"
1985071,"Other: ABU DHABI GLOBAL MARKET (ADGM) FINANCIAL SERVICES REGULATORY AUTHORITY (FSRA)"
1974985,"Australia - Australian Securities and Investments Commission"
1976281,"United Kingdom - Financial Conduct Authority"
1976037,"Australia - Australian Securities and Investments Commission"
1974930,"United Kingdom - Financial Conduct Authority"
1974976,"United Kingdom - Financial Conduct Authority"
1953579,"United Kingdom - Financial Conduct Authority"
1976832,"Other: THE SWISS ASSOCIATION OF ASSET MANAGERS VSV-ASG"
1976832,"Other: SWISS CORPORATION FOR SUPERVISION (""AOOS"")"
1976832,"Switzerland - Swiss Financial Market Supervisory Authority"
1946599,"Hong Kong - Securities and Futures Commission"
1974086,"Brazil - Securities and Exchange Commission"
1974086,"Ireland -  Central Bank of Ireland"
1973743,"India - Securities and Exchange Board of India"
1973743,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1973743,"China, People's Republic of - China Securities Regulatory Commission "
1973743,"Other: BELGIUM - FINANCIAL SERVICES AND MARKETS AUTHORITY"
1968460,"Other: UNITED KINGDOM - FINANCIAL CONDUCT AUTHORITY ""FCA"""
1977320,"Canada - Ontario Securities Commission"
1976123,"United Kingdom - Financial Conduct Authority"
1977545,"Japan - Financial Services Agency"
1977545,"Other: SOUTH KOREA - FINANCIAL SERVICES COMMISSION/FINANCIAL SUPERVISORY SERVICE"
1975534,"Australia - Australian Securities and Investments Commission"
1975534,"Hong Kong - Securities and Futures Commission"
1975534,"Ireland -  Central Bank of Ireland"
1983689,"Singapore - Monetary Authority of Singapore"
1983689,"United Kingdom - Financial Conduct Authority"
1976714,"Australia - Australian Securities and Investments Commission"
1978079,"Ireland -  Central Bank of Ireland"
1978384,"Ireland -  Central Bank of Ireland"
1978462,"United Kingdom - Financial Conduct Authority"
1978462,"Ireland -  Central Bank of Ireland"
1982712,"Jersey - Jersey Financial Services Commission"
1982329,"United Kingdom - Financial Conduct Authority"
1982329,"Dubai - Dubai Financial Services Authority"
1982587,"United Kingdom - Financial Conduct Authority"
1982066,"United Kingdom - Financial Conduct Authority"
1978846,"Denmark - Danish Financial Supervisory Authority"
1978846,"Belgium - Banking, Finance and Insurance Commission"
1978846,"Netherlands - The Netherlands Authority for the Financial Markets"
1978952,"Sweden - Swedish Financial Supervisory Authority"
1978952,"United Kingdom - Financial Conduct Authority"
1972970,"France - Financial Markets Authority"
1982442,"Canada - Manitoba Securities Commission"
1982442,"Canada - Alberta Securities Commission"
1982442,"Australia - Australian Securities and Investments Commission"
1982442,"Canada - Ontario Securities Commission"
1982442,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1982442,"Canada - Saskatchewan Financial Services Commission"
1982442,"Canada - British Columbia Securities Commission"
1982442,"Canada - Quebec, Financial Markets Authority"
1982489,"Australia - Australian Securities and Investments Commission"
1975054,"Canada - Ontario Securities Commission"
1983422,"Other: KOREA-FINANCIAL SERVICES COMMISSION"
1975163,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1975375,"Singapore - Monetary Authority of Singapore"
1975375,"Dubai - Dubai Financial Services Authority"
1975375,"Other: SUPERINTENDENCIA FINANCIERA DE COLOMBIA"
1975375,"Australia - Australian Securities and Investments Commission"
1975375,"China, People's Republic of - China Securities Regulatory Commission "
1975375,"Other: SWISS FEDERAL BANKING COMMISSION"
1975375,"Taiwan - Financial Supervisory Commission"
1975375,"Other: TAIWAN - THE CENTRAL BANK OF REPUBLIC OF CHINA"
1975375,"Other: SUPERINTENDENCIA FINANCIERA DE COLOMBIA"
1975375,"Other: SWISS NATIONAL BANK"
1975375,"Other: TAIWAN - THE CENTRAL BANK OF REPUBLIC OF CHINA"
1975375,"Other: SWISS FEDERAL BANKING COMMISSION"
1975375,"Other: SWISS NATIONAL BANK"
1975375,"Italy - National Stock Exchange Commission"
1976382,"Hong Kong - Securities and Futures Commission"
1976382,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1976382,"Other: HONG KONG - MANDATORY PROVIDENT FUND SCHEMES AUTHORITY"
1979520,"Ireland -  Central Bank of Ireland"
1979520,"United Kingdom - Financial Conduct Authority"
1979520,"Sweden - Swedish Financial Supervisory Authority"
1977870,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1975626,"Canada - Ontario Securities Commission"
1971581,"Canada - New Brunswick Securities Commission"
1971581,"Canada - Alberta Securities Commission"
1971581,"Canada - British Columbia Securities Commission"
1971581,"Canada - Nova Scotia Securities Commission"
1971581,"Canada - Ontario Securities Commission"
1971581,"Canada - Quebec, Financial Markets Authority"
1971581,"Canada - Manitoba Securities Commission"
1971581,"Canada - Prince Edward Island, Securities Office"
1971581,"Canada - Saskatchewan Financial Services Commission"
1971581,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1975078,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1975078,"Other: COLOMBIA - FINANCIAL SUPERINTENDENCE OF COLOMBIA"
1975078,"Ireland -  Central Bank of Ireland"
1971338,"Cayman Islands - Cayman Islands Monetary Authority"
1975521,"Ireland -  Central Bank of Ireland"
1975521,"Australia - Australian Securities and Investments Commission"
1975594,"Japan - Financial Services Agency"
1977310,"Canada - Ontario Securities Commission"
1977310,"Canada - Quebec, Financial Markets Authority"
1977310,"China, People's Republic of - China Securities Regulatory Commission "
1977310,"Canada - British Columbia Securities Commission"
1977310,"Singapore - Monetary Authority of Singapore"
1979874,"Canada - Nunavut, Registrar of Securities"
1979874,"Canada - New Brunswick Securities Commission"
1979874,"Canada - Ontario Securities Commission"
1979874,"Canada - Prince Edward Island, Securities Office"
1979874,"Canada - Quebec, Financial Markets Authority"
1979874,"Canada - Saskatchewan Financial Services Commission"
1979874,"Canada - Yukon Territories, Registrar of Securities"
1979874,"Canada - Nova Scotia Securities Commission"
1979874,"Canada - Alberta Securities Commission"
1979874,"Canada - British Columbia Securities Commission"
1979874,"Canada - Manitoba Securities Commission"
1979874,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1979874,"Canada - Northwest Territories, Office of the Registrar of Securities"
1979957,"Japan - Financial Services Agency"
1983445,"United Kingdom - Financial Conduct Authority"
1976046,"Singapore - Monetary Authority of Singapore"
1976511,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1976544,"United Kingdom - Financial Conduct Authority"
1977415,"United Kingdom - Financial Conduct Authority"
1975510,"Bermuda - Bermuda Monetary Authority"
1976549,"Other: REGISTERED WITH THE COMMERCIAL OFFICE IN GERMANY, GEWERBEAMT HEIDELBERG AND IHK"
1976625,"United Kingdom - Financial Conduct Authority"
1975721,"Ireland -  Central Bank of Ireland"
1977712,"China, People's Republic of - China Securities Regulatory Commission "
1978630,"Singapore - Monetary Authority of Singapore"
1984677,"Ireland -  Central Bank of Ireland"
1983082,"Ireland -  Central Bank of Ireland"
1984692,"Cayman Islands - Cayman Islands Monetary Authority"
1984820,"Ireland -  Central Bank of Ireland"
1982344,"Canada - British Columbia Securities Commission"
1982131,"United Kingdom - Financial Conduct Authority"
1983895,"Australia - Australian Securities and Investments Commission"
1983138,"United Kingdom - Financial Conduct Authority"
1983138,"Other: FOREIGN REGULATORY AUTHORITY"
1982845,"United Kingdom - Financial Conduct Authority"
1982845,"Cayman Islands - Cayman Islands Monetary Authority"
1986363,"Canada - Yukon Territories, Registrar of Securities"
1986363,"Canada - Manitoba Securities Commission"
1986363,"Canada - New Brunswick Securities Commission"
1986363,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1986363,"Canada - Northwest Territories, Office of the Registrar of Securities"
1986363,"Canada - Nova Scotia Securities Commission"
1986363,"Ireland -  Central Bank of Ireland"
1986363,"Canada - Alberta Securities Commission"
1986363,"Canada - British Columbia Securities Commission"
1986363,"Canada - Nunavut, Registrar of Securities"
1986363,"Canada - Ontario Securities Commission"
1986363,"Canada - Prince Edward Island, Securities Office"
1986363,"Canada - Quebec, Financial Markets Authority"
1986363,"Canada - Saskatchewan Financial Services Commission"
1986363,"United Kingdom - Financial Conduct Authority"
1986363,"United Kingdom - Financial Conduct Authority"
1976253,"China, People's Republic of - China Securities Regulatory Commission "
1983933,"Hong Kong - Securities and Futures Commission"
1981275,"Singapore - Monetary Authority of Singapore"
1975578,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1975578,"China, People's Republic of - China Securities Regulatory Commission "
1975578,"Japan - Financial Services Agency"
1975578,"Ireland -  Central Bank of Ireland"
1984229,"Canada - Quebec, Financial Markets Authority"
1984229,"Canada - Ontario Securities Commission"
1984229,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1984229,"Canada - British Columbia Securities Commission"
1986448,"Cayman Islands - Cayman Islands Monetary Authority"
1956214,"United Kingdom - Financial Conduct Authority"
1975235,"Canada - Yukon Territories, Registrar of Securities"
1975235,"Canada - Manitoba Securities Commission"
1975235,"Canada - New Brunswick Securities Commission"
1975235,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1975235,"Canada - Northwest Territories, Office of the Registrar of Securities"
1975235,"Canada - Nova Scotia Securities Commission"
1975235,"Ireland -  Central Bank of Ireland"
1975235,"Canada - Alberta Securities Commission"
1975235,"Canada - British Columbia Securities Commission"
1975235,"Canada - Nunavut, Registrar of Securities"
1975235,"Canada - Ontario Securities Commission"
1975235,"Canada - Prince Edward Island, Securities Office"
1975235,"Canada - Quebec, Financial Markets Authority"
1975235,"Canada - Saskatchewan Financial Services Commission"
1975235,"United Kingdom - Financial Conduct Authority"
1975235,"United Kingdom - Financial Conduct Authority"
1980422,"Ireland -  Central Bank of Ireland"
1981998,"Canada - Alberta Securities Commission"
1981998,"Canada - Manitoba Securities Commission"
1981998,"Canada - Quebec, Financial Markets Authority"
1981998,"Canada - Saskatchewan Financial Services Commission"
1981998,"Canada - Ontario Securities Commission"
1981998,"Canada - British Columbia Securities Commission"
1981998,"Canada - Nova Scotia Securities Commission"
1976953,"Chile - Superintendent of Pension Fund Administrators"
1977159,"Hong Kong - Securities and Futures Commission"
1977159,"India - Securities and Exchange Board of India"
1977159,"Singapore - Monetary Authority of Singapore"
1977271,"Australia - Australian Securities and Investments Commission"
1977271,"Hong Kong - Securities and Futures Commission"
1977271,"Ireland -  Central Bank of Ireland"
1975744,"United Kingdom - Financial Conduct Authority"
1975782,"Other: OTHER SWITZERLAND - SRO REGULATED (POLYREG SUPERVISED BY FINMA)"
1985344,"Hong Kong - Securities and Futures Commission"
1985455,"Cayman Islands - Cayman Islands Monetary Authority"
1950623,"Mauritius, Republic of - Financial Services Commission"
1978701,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1978701,"China, People's Republic of - China Securities Regulatory Commission "
1978701,"Japan - Financial Services Agency"
1978701,"Ireland -  Central Bank of Ireland"
1975967,"Canada - Ontario Securities Commission"
1976652,"Ireland -  Central Bank of Ireland"
1974859,"Hong Kong - Securities and Futures Commission"
1976809,"United Kingdom - Financial Conduct Authority"
1976809,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1976809,"Dubai - Dubai Financial Services Authority"
1982037,"Switzerland - Swiss Financial Market Supervisory Authority"
1981553,"Canada - Ontario Securities Commission"
1981553,"Ireland -  Central Bank of Ireland"
1981892,"Australia - Australian Securities and Investments Commission"
1983611,"Sweden - Swedish Financial Supervisory Authority"
1983611,"Germany - German Federal Financial Supervisory Agency"
1985448,"United Kingdom - Financial Conduct Authority"
